CELEX_number,case_number,year_case,year_judgment,date_case,date_judgment,language,case_duration,rate_of_production,Maas,judges,judge_rapporteur,JR_experience,JR_Country,JR_Any_Judge,JR_France,JR_Belgium,JR_Belgium_French,JR_Lux,JR_Francophone,AG_Country,advocate_general,art_256,art_258,art_263,art_265,art_267,art_268,art_270,word_count
62008CJ0413,413/08,2008,2010,9/18/08,6/17/10,French,637,21.0533752,0.234855106,"Arabadjiev, Cunha Rodrigues, Lindh, Lõhmus, Ó Caoimh",Arabadjiev,3,Bulgaria,1,0,0,0,0,0,Slovakia,Mazák,1,0,0,0,0,0,0,13411
62008CJ0414,414/08,2008,2010,9/19/08,3/25/10,Italian,552,26.17391304,0.241057942,"Bay Larsen, Bonichot, Kūris, Timmermans, Toader",Toader,3,Romania,1,0,0,0,0,0,Slovenia,Trstenjak,1,0,0,0,0,0,0,14448
62008CJ0417,417/08,2008,2009,9/22/08,6/18/09,English,269,2.996282528,0.218108522,"Ilešič, Kasel, Levits",Kasel,3,Luxembourg,0,0,0,0,1,1,France,Bot,0,1,0,0,0,0,0,806
62008CJ0419,419/08,2008,2010,9/23/08,3/18/10,English,541,16.48798521,0.232940556,"Arestis, Juhász, Lenaerts, Malenovský, Silva de Lapuerta",Arestis,6,Cyprus,1,0,0,0,0,0,Italy,Mengozzi,1,0,0,0,0,0,0,8920
62008CJ0422,422/08,2008,2009,9/24/08,6/18/09,German,267,3.868913858,0.217129214,"Arabadjiev, Cunha Rodrigues, Ó Caoimh",Arabadjiev,3,Bulgaria,1,0,0,0,0,0,Slovakia,Mazák,0,1,0,0,0,0,0,1033
62008CJ0423,423/08,2008,2010,9/24/08,6/17/10,Italian,631,7.914421553,0.232940598,"Bay Larsen, Bonichot, Kūris, Schiemann, Toader",Toader,3,Romania,1,0,0,0,0,0,Slovenia,Trstenjak,0,1,0,0,0,0,0,4994
62008CJ0425,425/08,2008,2009,9/26/08,10/15/09,French,384,17.29427083,0.227187709,"Bay Larsen, Kūris, Schiemann, Timmermans, Toader",Toader,3,Romania,1,0,0,0,0,0,France,Bot,0,0,0,0,1,0,0,6641
62008CJ0427,427/08,2008,2009,9/25/08,6/4/09,Greek,252,3.714285714,0.217981773,"Ilešič, Kasel, Levits",Levits,6,Latvia,1,0,0,0,0,0,Portugal,Poiares Maduro,0,1,0,0,0,0,0,936
62008CJ0428,428/08,2008,2010,9/29/08,7/6/10,Dutch,645,9.933333333,0.232408346,"Bay Larsen, Bonichot, Borg Barthet, Lenaerts, Levits, Lõhmus, Malenovský, Skouris, Tizzano",Bay Larsen,6,Denmark,1,0,0,0,0,0,Italy,Mengozzi,0,0,0,0,1,0,0,6407
62008CJ0430,430/08,2008,2010,9/29/08,1/14/10,English,472,14.07627119,0.242727335,"Arestis, Juhász, Lenaerts, Malenovský, von Danwitz",von Danwitz,3,Germany,0,0,0,0,0,0,Portugal,Poiares Maduro,0,0,0,0,1,0,0,6644
62008CJ0433,433/08,2008,2009,10/1/08,12/3/09,German,428,7.450934579,0.227219388,"Arestis, Juhász, Lenaerts, Malenovský, Silva de Lapuerta",Arestis,6,Cyprus,1,0,0,0,0,0,France,Bot,0,0,0,0,1,0,0,3189
62008CJ0434,434/08,2008,2010,10/1/08,5/20/10,German,596,8.006711409,0.225751268,"Borg Barthet, Kasel, Levits, Safjan, Tizzano",Borg Barthet,6,Malta,0,0,0,0,0,0,Slovakia,Mazák,0,0,0,0,1,0,0,4772
62008CJ0436,436/08,2008,2011,10/3/08,2/10/11,German,860,22.84883721,0.252045137,"Lenaerts, Malenovský, Silva de Lapuerta, Šváby, von Danwitz",Lenaerts,8,Belgium,1,0,1,0,0,0,Germany,Kokott,0,0,0,0,1,0,0,19650
62008CJ0438,438/08,2008,2009,10/3/08,10/22/09,Portuguese,384,14.69010417,0.22693446,"Arestis, Juhász, Lenaerts, Malenovský, von Danwitz",von Danwitz,3,Germany,0,0,0,0,0,0,France,Bot,0,1,0,0,0,0,0,5641
62008CJ0439,439/08,2008,2010,10/6/08,12/7/10,Dutch,792,8.484848485,0.232107222,"Berger, Bonichot, Cunha Rodrigues, Juhász, Kasel, Lenaerts, Rosas, Safjan, Schiemann, Silva de Lapuerta, Skouris, Šváby, Tizzano",Juhász,6,Hungary,0,0,0,0,0,0,Italy,Mengozzi,0,0,0,0,1,0,0,6720
62008CJ0440,440/08,2008,2010,10/6/08,3/18/10,Dutch,528,7.808712121,0.231040749,"Borg Barthet, Ilešič, Kasel, Levits, Tizzano",Ilešič,6,Slovenia,1,0,0,0,0,0,Spain,Ruiz-Jarabo Colomer,0,0,0,0,1,0,0,4123
62008CJ0441,441/08,2008,2009,10/7/08,11/12/09,Polish,401,9.887780549,0.239493323,"Bonichot, Kūris, Schiemann",Bonichot,5,France,1,1,0,0,0,1,Slovakia,Mazák,0,0,0,0,1,0,0,3965
62008CJ0442,442/08,2008,2010,10/6/08,7/1/10,German,633,14.00789889,0.238896949,"Bay Larsen, Bonichot, Kūris, Schiemann, Toader",Toader,3,Romania,1,0,0,0,0,0,Slovenia,Trstenjak,0,1,0,0,0,0,0,8867
62008CJ0443,443/08,2008,2009,10/7/08,5/7/09,French,212,11.1745283,0.220642267,"Arabadjiev, Cunha Rodrigues, Lõhmus, Ó Caoimh, Rosas",Rosas,9,Finland,0,0,0,0,0,0,Spain,Ruiz-Jarabo Colomer,0,1,0,0,0,0,0,2369
62008CJ0446,446/08,2008,2010,10/9/08,4/29/10,French,567,15.72486772,0.24627198,"Arestis, Lenaerts, Malenovský, Silva de Lapuerta, von Danwitz",Silva de Lapuerta,7,Spain,0,0,0,0,0,0,Finland,Jääskinen,0,0,0,0,1,0,0,8916
62008CJ0447,447/08,2008,2010,10/13/08,7/8/10,Swedish,633,9.056872038,0.22943685,"Bay Larsen, Bonichot, Kūris, Schiemann, Toader",Schiemann,8,United Kingdom,1,0,0,0,0,0,France,Bot,0,0,0,0,1,0,0,5733
62008CJ0449,449/08,2008,2009,10/13/08,10/22/09,Dutch,374,13.40106952,0.241188011,"Borg Barthet, Ilešič, Levits",Borg Barthet,6,Malta,0,0,0,0,0,0,Germany,Kokott,0,0,0,0,1,0,0,5012
62008CJ0451,451/08,2008,2010,10/16/08,3/25/10,German,525,14.88380952,0.235987011,"Arabadjiev, Cunha Rodrigues, Lindh, Ó Caoimh, Rosas",Cunha Rodrigues,10,Portugal,1,0,0,0,0,0,Italy,Mengozzi,0,0,0,0,1,0,0,7814
62008CJ0453,453/08,2008,2010,10/17/08,9/2/10,Greek,685,9.309489051,0.226743488,"Arabadjiev, Cunha Rodrigues, Lindh, Ó Caoimh, Rosas",Lindh,5,Sweden,1,0,0,0,0,0,Slovakia,Mazák,0,0,0,0,1,0,0,6377
62008CJ0455,455/08,2008,2009,10/17/08,12/23/09,English,432,11.84722222,0.237231967,"Cunha Rodrigues, Lindh, Lõhmus, Ó Caoimh, Rosas",Cunha Rodrigues,10,Portugal,1,0,0,0,0,0,Italy,Mengozzi,0,1,0,0,0,0,0,5118
62008CJ0456,456/08,2008,2010,10/20/08,1/28/10,English,465,15.52688172,0.237793681,"Cunha Rodrigues, Lindh, Lõhmus, Ó Caoimh, Rosas",Cunha Rodrigues,10,Portugal,1,0,0,0,0,0,Germany,Kokott,0,1,0,0,0,0,0,7220
62008CJ0457,457/08,2008,2009,10/21/08,9/3/09,English,317,3.599369085,0.216993487,"Cunha Rodrigues, Lõhmus, Ó Caoimh",Lõhmus,7,Estonia,1,0,0,0,0,0,Portugal,Poiares Maduro,0,1,0,0,0,0,0,1141
62008CJ0458,458/08,2008,2010,10/21/08,11/18/10,Portuguese,758,16.6121372,0.231052117,"Berger, Ilešič, Levits, Safjan, Tizzano",Ilešič,6,Slovenia,1,0,0,0,0,0,Slovakia,Mazák,0,1,0,0,0,0,0,12592
62008CJ0460,460/08,2008,2009,10/20/08,12/10/09,Greek,416,7.540865385,0.226799497,"Bay Larsen, Bonichot, Kūris",Kūris,6,Lithuania,1,0,0,0,0,0,Slovakia,Mazák,0,1,0,0,0,0,0,3137
62008CJ0461,461/08,2008,2009,10/23/08,11/19/09,Dutch,392,12.39030612,0.231061194,"Arestis, Lenaerts, Malenovský, Silva de Lapuerta, von Danwitz",von Danwitz,3,Germany,0,0,0,0,0,0,Slovenia,Trstenjak,0,0,0,0,1,0,0,4857
62008CJ0462,462/08,2008,2010,10/27/08,1/21/10,German,451,10.39689579,0.23997291,"Arabadjiev, Cunha Rodrigues, Lindh, Lõhmus, Rosas",Cunha Rodrigues,10,Portugal,1,0,0,0,0,0,Italy,Mengozzi,0,0,0,0,1,0,0,4689
62008CJ0464,464/08,2008,2009,10/27/08,9/3/09,Estonian,311,2.948553055,0.217929942,"Arestis, Malenovský, von Danwitz",Arestis,6,Cyprus,1,0,0,0,0,0,Germany,Kokott,0,1,0,0,0,0,0,917
62008CJ0465,465/08,2008,2009,10/29/08,7/2/09,Greek,246,3.638211382,0.208333481,"Arestis, Juhász, von Danwitz",Juhász,6,Hungary,0,0,0,0,0,0,Slovakia,Mazák,0,1,0,0,0,0,0,895
62008CJ0467,467/08,2008,2010,10/31/08,10/21/10,Spanish,720,11.74444444,0.231461358,"Juhász, Lenaerts, Malenovský, Silva de Lapuerta, Šváby",Malenovský,7,Czech Republic,1,0,0,0,0,0,Slovenia,Trstenjak,0,0,0,0,1,0,0,8456
62008CJ0468,468/08,2008,2009,10/30/08,10/1/09,French,336,2.276785714,0.222732158,"Bonichot, Kūris, Schiemann",Schiemann,8,United Kingdom,1,0,0,0,0,0,Portugal,Poiares Maduro,0,1,0,0,0,0,0,765
62008CJ0469,469/08,2008,2009,10/30/08,7/9/09,French,252,3.817460317,0.218387579,"Arestis, Silva de Lapuerta, von Danwitz",Silva de Lapuerta,7,Spain,0,0,0,0,0,0,Slovenia,Trstenjak,0,1,0,0,0,0,0,962
62008CJ0470,470/08,2008,2010,11/3/08,1/21/10,Dutch,444,10.36486486,0.237129657,"Borg Barthet, Ilešič, Tizzano",Borg Barthet,6,Malta,0,0,0,0,0,0,Slovakia,Mazák,0,0,0,0,1,0,0,4602
62008CJ0471,471/08,2008,2010,11/4/08,7/1/10,Finnish,604,13.13410596,0.240991224,"Arabadjiev, Cunha Rodrigues, Lindh, Ó Caoimh, Rosas",Ó Caoimh,6,Ireland,1,0,0,0,0,0,Italy,Mengozzi,0,0,0,0,1,0,0,7933
62008CJ0472,472/08,2008,2010,11/4/08,1/21/10,Latvian,443,5.510158014,0.226026444,"Berger, Borg Barthet, Kasel, Levits, Tizzano",Kasel,3,Luxembourg,0,0,0,0,1,1,Spain,Cruz Villalón,0,0,0,0,1,0,0,2441
62008CJ0473,473/08,2008,2010,11/5/08,1/28/10,German,449,14.39420935,0.231709262,"Arabadjiev, Cunha Rodrigues, Lõhmus, Ó Caoimh, Rosas",Ó Caoimh,6,Ireland,1,0,0,0,0,0,United Kingdom,Sharpston,0,0,0,0,1,0,0,6463
62008CJ0474,474/08,2008,2009,11/4/08,10/29/09,French,359,9.016713092,0.229981759,"Bay Larsen, Bonichot, Toader",Toader,3,Romania,1,0,0,0,0,0,Italy,Mengozzi,0,1,0,0,0,0,0,3237
62008CJ0475,475/08,2008,2009,11/5/08,12/3/09,French,393,12.16030534,0.238411514,"Bonichot, Kūris, Toader",Toader,3,Romania,1,0,0,0,0,0,Slovenia,Trstenjak,0,1,0,0,0,0,0,4779
62008CJ0476,476/08,2008,2009,10/28/08,12/3/09,English,401,11.26184539,0.223469638,"Juhász, Silva de Lapuerta, von Danwitz",Juhász,6,Hungary,0,0,0,0,0,0,Italy,Mengozzi,1,0,0,0,0,0,0,4516
62008CJ0477,477/08,2008,2009,11/6/08,9/24/09,German,322,2.444099379,0.219380054,"Cunha Rodrigues, Lõhmus, Ó Caoimh",Cunha Rodrigues,10,Portugal,1,0,0,0,0,0,France,Bot,0,1,0,0,0,0,0,787
62008CJ0480,480/08,2008,2010,11/7/08,2/23/10,English,473,21.49260042,0.245756513,"Arabadjiev, Bay Larsen, Bonichot, Cunha Rodrigues, Juhász, Kūris, Lenaerts, Lindh, Rosas, Schiemann, Skouris, Timmermans, von Danwitz",Rosas,9,Finland,0,0,0,0,0,0,Germany,Kokott,0,0,0,0,1,0,0,10166
62008CJ0482,482/08,2008,2010,11/6/08,10/26/10,English,719,11.6077886,0.242870854,"Arabadjiev, Arestis, Bay Larsen, Bonichot, Borg Barthet, Cunha Rodrigues, Ilešič, Lenaerts, Lindh, Malenovský, Skouris, Tizzano, von Danwitz",Bonichot,5,France,1,1,0,0,0,1,Italy,Mengozzi,0,0,1,0,0,0,0,8346
62008CJ0484,484/08,2008,2010,11/10/08,6/3/10,Spanish,570,8.947368421,0.234371747,"Ilešič, Kasel, Levits, Tizzano, Toader",Tizzano,5,Italy,1,0,0,0,0,0,Slovenia,Trstenjak,0,0,0,0,1,0,0,5100
62008CJ0485,485/08,2008,2010,11/11/08,4/15/10,Italian,520,18.21153846,0.239534607,"Ilešič, Kasel, Levits, Safjan, Tizzano",Levits,6,Latvia,1,0,0,0,0,0,France,Bot,1,0,0,0,0,0,0,9470
62008CJ0486,486/08,2008,2010,11/12/08,4/22/10,German,526,12.01711027,0.241080709,"Berger, Borg Barthet, Ilešič, Levits, Tizzano",Levits,6,Latvia,1,0,0,0,0,0,United Kingdom,Sharpston,0,0,0,0,1,0,0,6321
62008CJ0487,487/08,2008,2010,11/11/08,6/3/10,Spanish,569,13.88927944,0.245456512,"Berger, Borg Barthet, Kasel, Levits, Tizzano",Levits,6,Latvia,1,0,0,0,0,0,Slovakia,Mazák,0,1,0,0,0,0,0,7903
62008CJ0490,490/08,2008,2009,11/12/08,6/30/09,French,230,3.77826087,0.217106895,"Borg Barthet, Ilešič, Tizzano",Tizzano,5,Italy,1,0,0,0,0,0,Germany,Kokott,0,1,0,0,0,0,0,869
62008CJ0491,491/08,2008,2010,11/12/08,6/10/10,Italian,575,6.48,0.228604398,"Bay Larsen, Bonichot, Schiemann, Timmermans, Toader",Bay Larsen,6,Denmark,1,0,0,0,0,0,Germany,Kokott,0,1,0,0,0,0,0,3726
62008CJ0492,492/08,2008,2010,11/14/08,6/17/10,French,580,8.263793103,0.232622313,"Berger, Borg Barthet, Ilešič, Safjan, Tizzano",Ilešič,6,Slovenia,1,0,0,0,0,0,Finland,Jääskinen,0,1,0,0,0,0,0,4793
62008CJ0493,493/08,2008,2009,11/14/08,4/23/09,Greek,160,4.84375,0.22099408,"Juhász, Silva de Lapuerta, von Danwitz",von Danwitz,3,Germany,0,0,0,0,0,0,United Kingdom,Sharpston,0,1,0,0,0,0,0,775
62008CJ0495,495/08,2008,2009,11/14/08,11/12/09,English,363,2.842975207,0.218975565,"Bay Larsen, Bonichot, Kūris",Bonichot,5,France,1,1,0,0,0,1,Germany,Kokott,0,1,0,0,0,0,0,1032
62008CJ0496,496/08,2008,2010,11/17/08,3/4/10,French,472,23.59745763,0.243772974,"Bay Larsen, Bonichot, Schiemann, Timmermans, Toader",Toader,3,Romania,1,0,0,0,0,0,United Kingdom,Sharpston,1,0,0,0,0,0,0,11138
62008CJ0499,499/08,2008,2010,11/19/08,10/12/10,Danish,692,7.755780347,0.227925755,"Arabadjiev, Arestis, Bay Larsen, Bonichot, Borg Barthet, Cunha Rodrigues, Ilešič, Lenaerts, Lindh, Malenovský, Skouris, Tizzano, von Danwitz",Lindh,5,Sweden,1,0,0,0,0,0,Germany,Kokott,0,0,0,0,1,0,0,5367
62008CJ0502,502/08,2008,2009,11/20/08,10/1/09,Spanish,315,7.450793651,0.221151824,"Arabadjiev, Cunha Rodrigues, Ó Caoimh",Ó Caoimh,6,Ireland,1,0,0,0,0,0,Portugal,Poiares Maduro,0,1,0,0,0,0,0,2347
62008CJ0504,504/08,2008,2009,11/20/08,9/24/09,Spanish,308,3.165584416,0.215054702,"Ilešič, Kasel, Tizzano",Kasel,3,Luxembourg,0,0,0,0,1,1,United Kingdom,Sharpston,0,1,0,0,0,0,0,975
62008CJ0505,505/08,2008,2009,11/19/08,12/17/09,German,393,2.753180662,0.222245838,"Arabadjiev, Lindh, Lõhmus",Arabadjiev,3,Bulgaria,1,0,0,0,0,0,Slovenia,Trstenjak,0,1,0,0,0,0,0,1082
62008CJ0506,506/08,2008,2011,11/14/08,7/21/11,English,979,13.90296221,0.247528543,"Berger, Borg Barthet, Ilešič, Safjan, Tizzano",Tizzano,5,Italy,1,0,0,0,0,0,Germany,Kokott,1,0,0,0,0,0,0,13611
62008CJ0507,507/08,2008,2010,11/21/08,12/22/10,Slovak,761,7.997371879,0.239278781,"Bay Larsen, Bonichot, Safjan, Schiemann, Toader",Schiemann,8,United Kingdom,1,0,0,0,0,0,Spain,Cruz Villalón,0,1,0,0,0,0,0,6086
62008CJ0508,508/08,2008,2010,11/20/08,10/28/10,Maltese,707,3.854314003,0.235152118,"Arabadjiev, Cunha Rodrigues, Lindh, Lõhmus, Ó Caoimh",Lõhmus,7,Estonia,1,0,0,0,0,0,United Kingdom,Sharpston,0,1,0,0,0,0,0,2725
62008CJ0510,510/08,2008,2010,11/24/08,4/22/10,German,514,13.55058366,0.242971525,"Cunha Rodrigues, Lindh, Lõhmus, Ó Caoimh, Rosas",Ó Caoimh,6,Ireland,1,0,0,0,0,0,Italy,Mengozzi,0,0,0,0,1,0,0,6965
62008CJ0511,511/08,2008,2010,11/25/08,4/15/10,German,506,10.243083,0.224823881,"Bay Larsen, Bonichot, Kūris, Timmermans, Toader",Toader,3,Romania,1,0,0,0,0,0,Italy,Mengozzi,0,0,0,0,1,0,0,5183
62008CJ0512,512/08,2008,2010,11/25/08,10/5/10,French,679,12.63033873,0.228912755,"Arabadjiev, Arestis, Bonichot, Cunha Rodrigues, Juhász, Kasel, Kūris, Lenaerts, Safjan, Schiemann, Skouris, Tizzano, Toader",Lenaerts,8,Belgium,1,0,1,0,0,0,United Kingdom,Sharpston,0,1,0,0,0,0,0,8576
62008CJ0515,515/08,2008,2010,11/26/08,10/7/10,Dutch,680,10.775,0.234675298,"Arabadjiev, Cunha Rodrigues, Lõhmus, Ó Caoimh, Rosas",Lõhmus,7,Estonia,1,0,0,0,0,0,Spain,Cruz Villalón,0,0,0,0,1,0,0,7327
62008CJ0518,518/08,2008,2010,11/27/08,4/15/10,French,504,8.771825397,0.223548487,"Juhász, Lenaerts, Malenovský, Silva de Lapuerta, Šváby",Malenovský,7,Czech Republic,1,0,0,0,0,0,United Kingdom,Sharpston,0,0,0,0,1,0,0,4421
62008CJ0522,522/08,2008,2010,11/28/08,3/11/10,Polish,468,8.583333333,0.232929147,"Arestis, Juhász, Lenaerts, Silva de Lapuerta, Šváby",Arestis,6,Cyprus,1,0,0,0,0,0,Finland,Jääskinen,0,0,0,0,1,0,0,4017
62008CJ0523,523/08,2008,2010,11/27/08,2/11/10,Spanish,441,3.22675737,0.213616231,"Malenovský, Silva de Lapuerta, von Danwitz",Malenovský,7,Czech Republic,1,0,0,0,0,0,Italy,Mengozzi,0,1,0,0,0,0,0,1423
62008CJ0526,526/08,2008,2010,12/2/08,6/29/10,French,574,13.79442509,0.231126486,"Berger, Bonichot, Cunha Rodrigues, Juhász, Lenaerts, Levits, Lõhmus, Malenovský, Ó Caoimh, Rosas, Skouris",Juhász,6,Hungary,0,0,0,0,0,0,Germany,Kokott,0,1,0,0,0,0,0,7918
62008CJ0527,527/08,2008,2009,11/28/08,9/3/09,English,279,3.519713262,0.217596365,"Arestis, Silva de Lapuerta, von Danwitz",Arestis,6,Cyprus,1,0,0,0,0,0,Spain,Ruiz-Jarabo Colomer,0,1,0,0,0,0,0,982
62008CJ0532,532/08,2008,2009,12/2/08,5/19/09,English,168,4.69047619,0.213522665,"Bonichot, Kūris, Schiemann",Schiemann,8,United Kingdom,1,0,0,0,0,0,Portugal,Poiares Maduro,0,1,0,0,0,0,0,788
62008CJ0533,533/08,2008,2010,12/3/08,5/4/10,Dutch,517,13.62088975,0.234833523,"Bonichot, Cunha Rodrigues, Ilešič, Juhász, Kasel, Kūris, Lenaerts, Safjan, Schiemann, Silva de Lapuerta, Skouris, Tizzano, Toader",Ilešič,6,Slovenia,1,0,0,0,0,0,Germany,Kokott,0,0,0,0,1,0,0,7042
62008CJ0536,536/08,2008,2010,12/4/08,4/22/10,Dutch,504,8.902777778,0.242075049,"Arestis, Lenaerts, Malenovský, Silva de Lapuerta, von Danwitz",Arestis,6,Cyprus,1,0,0,0,0,0,Slovakia,Mazák,0,0,0,0,1,0,0,4487
62008CJ0537,537/08,2008,2010,12/3/08,12/16/10,German,743,8.382234186,0.239731253,"Berger, Borg Barthet, Kasel, Levits, Tizzano",Tizzano,5,Italy,1,0,0,0,0,0,France,Bot,1,0,0,0,0,0,0,6228
62008CJ0538,538/08,2008,2010,12/4/08,4/15/10,Dutch,497,14.99195171,0.242144056,"Juhász, Lenaerts, Silva de Lapuerta, Šváby, von Danwitz",Silva de Lapuerta,7,Spain,0,0,0,0,0,0,Italy,Mengozzi,0,0,0,0,1,0,0,7451
62008CJ0540,540/08,2008,2010,12/4/08,11/9/10,German,705,7.072340426,0.230619217,"Arabadjiev, Arestis, Bonichot, Borg Barthet, Cunha Rodrigues, Juhász, Lenaerts, Lindh, Skouris, Tizzano, von Danwitz",Tizzano,5,Italy,1,0,0,0,0,0,Slovenia,Trstenjak,0,0,0,0,1,0,0,4986
62008CJ0541,541/08,2008,2010,12/4/08,2/11/10,German,434,13.2281106,0.23817413,"Arestis, Juhász, Lenaerts, Malenovský, von Danwitz",Juhász,6,Hungary,0,0,0,0,0,0,France,Bot,0,0,0,0,1,0,0,5741
62008CJ0542,542/08,2008,2010,12/4/08,4/15/10,German,497,9.617706237,0.235711611,"Bay Larsen, Bonichot, Kūris, Timmermans, Toader",Timmermans,11,Netherlands,1,0,0,0,0,0,France,Bot,0,0,0,0,1,0,0,4780
62008CJ0543,543/08,2008,2010,12/4/08,11/11/10,Portuguese,707,16.22206506,0.237976917,"Berger, Borg Barthet, Ilešič, Safjan, Tizzano",Berger,1,Austria,0,0,0,0,0,0,Spain,Cruz Villalón,0,1,0,0,0,0,0,11469
62008CJ0545,545/08,2008,2010,12/4/08,5/6/10,Polish,518,14.33590734,0.237609475,"Arestis, Lenaerts, Malenovský, Silva de Lapuerta, von Danwitz",Arestis,6,Cyprus,1,0,0,0,0,0,Finland,Jääskinen,0,1,0,0,0,0,0,7426
62008CJ0546,546/08,2008,2009,12/9/08,6/11/09,Swedish,184,5.038043478,0.228990759,"Cunha Rodrigues, Lindh, Ó Caoimh",Cunha Rodrigues,10,Portugal,1,0,0,0,0,0,Slovakia,Mazák,0,1,0,0,0,0,0,927
62008CJ0549,549/08,2008,2009,12/10/08,10/1/09,English,295,3.315254237,0.213990829,"Bonichot, Kūris, Schiemann",Bonichot,5,France,1,1,0,0,0,1,Slovakia,Mazák,0,1,0,0,0,0,0,978
62008CJ0550,550/08,2008,2010,12/11/08,6/17/10,German,553,8.184448463,0.244248482,"Bay Larsen, Bonichot, Kūris, Schiemann, Toader",Bonichot,5,France,1,1,0,0,0,1,Slovenia,Trstenjak,0,0,0,0,1,0,0,4526
62008CJ0551,551/08,2008,2009,12/11/08,10/29/09,Polish,322,8.335403727,0.226173215,"Cunha Rodrigues, Lindh, Ó Caoimh",Lindh,5,Sweden,1,0,0,0,0,0,Spain,Ruiz-Jarabo Colomer,0,1,0,0,0,0,0,2684
62008CJ0554,554/08,2008,2009,12/16/08,11/12/09,French,331,17.77643505,0.226917798,"Juhász, Lenaerts, Malenovský, Silva de Lapuerta, von Danwitz",Silva de Lapuerta,7,Spain,0,0,0,0,0,0,Slovenia,Trstenjak,1,0,0,0,0,0,0,5884
62008CJ0555,555/08,2008,2009,12/16/08,6/4/09,Swedish,170,5.841176471,0.220260508,"Klučka, Lõhmus, Ó Caoimh",Ó Caoimh,6,Ireland,1,0,0,0,0,0,Italy,Mengozzi,0,1,0,0,0,0,0,993
62008CJ0556,556/08,2008,2009,12/16/08,7/9/09,English,205,4.404878049,0.21661319,"Ilešič, Kasel, Tizzano",Ilešič,6,Slovenia,1,0,0,0,0,0,Germany,Kokott,0,1,0,0,0,0,0,903
62008CJ0557,557/08,2008,2009,12/16/08,7/9/09,English,205,4.409756098,0.213358937,"Ilešič, Kasel, Tizzano",Kasel,3,Luxembourg,0,0,0,0,1,1,Slovakia,Mazák,0,1,0,0,0,0,0,904
62008CJ0558,558/08,2008,2010,12/17/08,7/8/10,Dutch,568,20.11971831,0.247808303,"Borg Barthet, Ilešič, Kasel, Levits, Tizzano",Ilešič,6,Slovenia,1,0,0,0,0,0,Finland,Jääskinen,0,0,0,0,1,0,0,11428
62008CJ0560,560/08,2008,2011,12/17/08,12/15/11,Spanish,1093,11.87465691,0.230682669,"Berger, Kasel, Safjan",Safjan,1,Poland,1,0,0,0,0,0,Finland,Jääskinen,0,1,0,0,0,0,0,12979
62008CJ0562,562/08,2008,2010,12/19/08,2/25/10,German,433,9.695150115,0.227999184,"Arabadjiev, Cunha Rodrigues, Lindh, Lõhmus, Ó Caoimh",Lõhmus,7,Estonia,1,0,0,0,0,0,Slovakia,Mazák,0,0,0,0,1,0,0,4198
62008CJ0564,564/08,2008,2009,12/18/08,11/12/09,German,329,18.98480243,0.229288412,"Juhász, Lenaerts, Malenovský, Silva de Lapuerta, von Danwitz",Silva de Lapuerta,7,Spain,0,0,0,0,0,0,Slovenia,Trstenjak,1,0,0,0,0,0,0,6246
62008CJ0565,565/08,2008,2011,12/19/08,3/29/11,Italian,830,5.491566265,0.218125195,"Bay Larsen, Berger, Bonichot, Cunha Rodrigues, Ilešič, Lenaerts, Levits, Lindh, Lõhmus, Malenovský, Ó Caoimh, Rosas, Tizzano",Lõhmus,7,Estonia,1,0,0,0,0,0,Slovakia,Mazák,0,1,0,0,0,0,0,4558
62008CJ0567,567/08,2008,2009,12/19/08,7/2/09,French,195,4.902564103,0.217005636,"Arabadjiev, Klučka, Ó Caoimh",Arabadjiev,3,Bulgaria,1,0,0,0,0,0,France,Bot,0,1,0,0,0,0,0,956
62008CJ0568,568/08,2008,2010,12/22/08,12/9/10,Dutch,717,12.14225941,0.236974342,"Arabadjiev, Cunha Rodrigues, Lindh, Ó Caoimh, Rosas",Cunha Rodrigues,10,Portugal,1,0,0,0,0,0,Spain,Cruz Villalón,0,0,0,0,1,0,0,8706
62008CJ0569,569/08,2008,2010,12/22/08,6/3/10,German,528,16.40909091,0.23547529,"Arabadjiev, Cunha Rodrigues, Lindh, Ó Caoimh, Rosas",Arabadjiev,3,Bulgaria,1,0,0,0,0,0,Slovenia,Trstenjak,0,0,0,0,1,0,0,8664
62008CJ0570,570/08,2008,2010,12/22/08,10/21/10,Greek,668,5.850299401,0.236515656,"Juhász, Lenaerts, Malenovský, Silva de Lapuerta, Šváby",Juhász,6,Hungary,0,0,0,0,0,0,Spain,Cruz Villalón,0,0,0,0,1,0,0,3908
62008CJ0571,571/08,2008,2010,12/22/08,6/24/10,Italian,549,8.994535519,0.221476023,"Arestis, Juhász, Lenaerts, Šváby, von Danwitz",Šváby,1,Slovakia,1,0,0,0,0,0,Germany,Kokott,0,1,0,0,0,0,0,4938
62008CJ0573,573/08,2008,2010,12/22/08,7/15/10,Italian,570,10.50877193,0.224391321,"Arestis, Lenaerts, Malenovský, Silva de Lapuerta, Šváby",Šváby,1,Slovakia,1,0,0,0,0,0,United Kingdom,Sharpston,0,1,0,0,0,0,0,5990
62008CJ0574,574/08,2008,2009,12/22/08,7/16/09,French,206,4.548543689,0.212863476,"Arabadjiev, Lindh, Ó Caoimh",Lindh,5,Sweden,1,0,0,0,0,0,Spain,Ruiz-Jarabo Colomer,0,1,0,0,0,0,0,937
